RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
145,Western Asia,2015,Population density,55.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",55.2
150,Europe,2015,Population density,33.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",33.6
151,Eastern Europe,2015,Population density,16.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",16.3
154,Northern Europe,2015,Population density,62.9,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",62.9
39,Southern Europe,2015,Population density,117.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",117.6
155,Western Europe,2015,Population density,176.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",176.0
9,Oceania,2015,Population density,4.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.8
53,Australia and New Zealand,2015,Population density,3.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.6
54,Melanesia,2015,Population density,20.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",20.3
57,Micronesia,2015,Population density,169.9,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",169.9
61,Polynesia,2015,Population density,86.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",86.6
4,Afghanistan,2015,Population density,52.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",52.0
8,Albania,2015,Population density,105.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",105.2
12,Algeria,2015,Population density,16.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",16.6
16,American Samoa,2015,Population density,256.8,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",256.8
20,Andorra,2015,Population density,152.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",152.7
24,Angola,2015,Population density,22.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",22.6
660,Anguilla,2015,Population density,165.1,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",165.1
28,Antigua and Barbuda,2015,Population density,204.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",204.4
32,Argentina,2015,Population density,15.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",15.5
51,Armenia,2015,Population density,101.1,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",101.1
533,Aruba,2015,Population density,579.2,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",579.2
36,Australia,2015,Population density,3.1,"Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.1
40,Austria,2015,Population density,104.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",104.7
31,Azerbaijan,2015,Population density,119.3,Including Nagorno-Karabakh.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",119.3
44,Bahamas,2015,Population density,73.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",73.3
48,Bahrain,2015,Population density,"1,739.6",,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1739.6
50,Bangladesh,2015,Population density,"1,212.5",,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1212.5
52,Barbados,2015,Population density,646.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",646.7
112,Belarus,2015,Population density,47.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",47.8
56,Belgium,2015,Population density,371.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",371.5
84,Belize,2015,Population density,15.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",15.8
204,Benin,2015,Population density,97.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",97.0
60,Bermuda,2015,Population density,"1,169.3","For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1169.3
64,Bhutan,2015,Population density,19.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",19.4
68,Bolivia (Plurin. State of),2015,Population density,10.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.2
535,"Bonaire, St. Eustatius & Saba",2015,Population density,70.6,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",70.6
70,Bosnia and Herzegovina,2015,Population density,68.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",68.8
72,Botswana,2015,Population density,4.1,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.1
